ticker	date	score	signal_price	nx_1h
晶科能源 (688223.SS)	2025-05-16	3	5.61	False
华润微 (688396.SS)	2025-05-16	4	47.13	True
天合光能 (688599.SS)	2025-05-16	3	13.85	True
中兴通讯 (000063.SZ)	2025-05-15	3	32.23	True
长安汽车 (000625.SZ)	2025-05-15	3	12.34	False
中航西飞 (000768.SZ)	2025-05-15	3	24.5	True
一汽解放 (000800.SZ)	2025-05-15	3	7.21	False
国轩高科 (002074.SZ)	2025-05-15	3	23.13	True
歌尔股份 (002241.SZ)	2025-05-15	3	22.07	True
东方雨虹 (002271.SZ)	2025-05-15	3	11.25	False
立讯精密 (002475.SZ)	2025-05-15	3	32.73	True
汇川技术 (300124.SZ)	2025-05-15	3	68.76	True
晶盛机电 (300316.SZ)	2025-05-15	3	28.11	False
华大九天 (301269.SZ)	2025-05-15	3	114.83	False
三一重工 (600031.SS)	2025-05-15	3	19.29	True
中国船舶 (600150.SS)	2025-05-15	3	31.52	True
中航机载 (600372.SS)	2025-05-15	3	11.6	True
中国动力 (600482.SS)	2025-05-15	3	21.74	True
山东黄金 (600547.SS)	2025-05-15	3	28.92	False
中航沈飞 (600760.SS)	2025-05-15	3	46.95	True
新奥股份 (600803.SS)	2025-05-15	3	19.38	False
航发动力 (600893.SS)	2025-05-15	3	34.19	True
中国卫通 (601698.SS)	2025-05-15	3	19.33	False
中国重工 (601989.SS)	2025-05-15	3	4.41	True
中科曙光 (603019.SS)	2025-05-15	3	63.13	False
合盛硅业 (603260.SS)	2025-05-15	3	51.01	False
万泰生物 (603392.SS)	2025-05-15	3	67.04	True
海光信息 (688041.SS)	2025-05-15	3	142.31	False
沪硅产业 (688126.SS)	2025-05-15	3	17.88	False
晶科能源 (688223.SS)	2025-05-15	3	5.65	False
华润微 (688396.SS)	2025-05-15	4	47.37	True
中兴通讯 (000063.SZ)	2025-05-14	3	32.7	True
泸州老窖 (000568.SZ)	2025-05-14	3	125.95	False
中航西飞 (000768.SZ)	2025-05-14	3	24.81	True
海康威视 (002415.SZ)	2025-05-14	3	28.78	True
新奥股份 (600803.SS)	2025-05-14	3	19.4	False
中国重工 (601989.SS)	2025-05-14	3	4.45	True
中科曙光 (603019.SS)	2025-05-14	3	64.56	True
